"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MBD1",1119.2947593823,0.0427340202674848,0.0928605994456199,0.460195395276446,0.645375975869143,0.875190820612387
"MBD2",1286.19252047077,-0.0628160236129988,0.0960643174244152,-0.653895486869237,0.513179141784515,0.803164181234911
"MBD3",1117.16261949966,0.0857439897804689,0.109082836973678,0.78604473590249,0.431841279014114,0.753654143736888
"MBD3L1",0,NA,NA,NA,NA,NA
"MBD3L2",0,NA,NA,NA,NA,NA
"MBD3L2B",0,NA,NA,NA,NA,NA
"MBD3L3",0,NA,NA,NA,NA,NA
"MBD3L4",0,NA,NA,NA,NA,NA
"MBD3L5",0,NA,NA,NA,NA,NA
"MBD4",1282.57824539808,-0.101769448759195,0.0920627402797657,-1.10543579791273,0.268970799375389,0.630016464268711
"MBD5",464.285219091364,0.188425550127949,0.12666029998878,1.48764490645166,0.136844564019327,0.460793739995811
"MBD6",1339.06435356783,0.242071440627448,0.220621109199542,1.0972270128898,0.272542167455062,0.632331102880287
"MBIP",294.884871260577,0.00989804227223182,0.144663867512404,0.0684209709199369,0.945450528566549,0.981460516825897
"MBL1P",11.5846325388173,-0.0228984482811328,0.553487900576817,-0.0413711812982167,0.9669999871126,NA
"MBL2",0,NA,NA,NA,NA,NA
"MBLAC1",14.172710701282,0.447360600589549,0.502825260207489,0.889693967254045,0.373630234205441,NA
"MBLAC2",202.01122975718,-0.0750205529488754,0.145799505409728,-0.514546004378076,0.606870305051938,0.854828233778424
"MBNL1",4806.06843514709,-0.142430310069698,0.0935277399021247,-1.52286701484233,0.127791979647005,0.445783412655844
"MBNL1-AS1",173.940312158404,-0.269559592731695,0.16647679786534,-1.61920217224346,0.105403770788623,0.403843374892619
"MBNL2",2252.73088257079,-0.179862278890749,0.0944448297864594,-1.90441635923765,0.0568559802909141,0.289116655565409
"MBNL3",50.8464482042035,0.186646746537596,0.293926710799872,0.635011176866738,0.525421125470395,0.812099468813419
"MBOAT1",36.3473591188005,-0.316002527376962,0.337675722642413,-0.935816542877728,0.349367652531739,0.692252741776958
"MBOAT2",1909.50936831221,-0.100367028238708,0.109098729504173,-0.91996514253513,0.357590975076953,0.699103355717524
"MBOAT4",0.174908655330474,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"MBOAT7",1684.97493798831,-0.0296728466903869,0.122632868889603,-0.241964874173326,0.808807380931314,0.938219442504956
"MBP",463.092073840189,-0.33388658575454,0.12362482288879,-2.70080537187015,0.00691718038917195,0.0718063953068782
"MBTD1",368.139482913975,0.258927255541132,0.197957499885307,1.3079941689057,0.190875287085793,0.54259725947059
"MBTPS1",3822.75624833999,0.0566647269230774,0.10123418978898,0.559739027310767,0.575657457977298,0.838081813661925
"MBTPS2",803.45711256105,-0.18580099734593,0.0999584670142018,-1.85878198111553,0.0630580475404557,0.305625090534619
"MC1R",150.35261120298,0.0710935240751109,0.234214182324291,0.303540645445097,0.761477877032167,0.919504475111231
"MC2R",0,NA,NA,NA,NA,NA
"MC3R",0,NA,NA,NA,NA,NA
"MC4R",0.360741539205242,2.0448779329239,3.30031878328377,0.619600125685216,0.535521083989679,NA
"MC5R",0,NA,NA,NA,NA,NA
"MCAM",371.41038494277,-1.06781501285594,0.205367623723177,-5.19952947547024,1.99793643737297e-07,1.0845464960873e-05
"MCAT",136.380386996822,-0.0255581961515918,0.234798736635194,-0.108851506263858,0.913320270398904,0.970854567474049
"MCC",955.841152726257,0.555577048879998,0.115018862372516,4.83031250196709,1.36318929729282e-06,6.12401040176924e-05
"MCCC1",530.393745175444,0.0980185944551901,0.108596262913559,0.90259638615015,0.366740145236836,0.705848812549196
"MCCC2",925.597131782667,-0.104371511962476,0.101437154303859,-1.02892783890434,0.303513585419726,0.655641683111953
"MCCD1",0,NA,NA,NA,NA,NA
"MCEE",147.014947650205,-0.0139400744542938,0.179924344697912,-0.0774774224005025,0.938243751590871,0.979867447532659
"MCEMP1",0,NA,NA,NA,NA,NA
"MCF2",10.1715591118744,0.587602164592356,0.567508636085722,1.03540655988114,0.300479083470389,NA
"MCF2L",0.330390230072021,1.93776828575754,4.04451952244762,0.479109638364378,0.631860633301427,NA
"MCF2L-AS1",0,NA,NA,NA,NA,NA
"MCF2L2",36.8944295854882,-0.0934725667277897,0.307199484490959,-0.304273188747948,0.760919769655264,0.919503701457618
"MCFD2",9855.46858182255,-0.214922313525793,0.0959003878613677,-2.24109952335627,0.0250196290777493,0.174558987269557
"MCHR1",4.18533463919852,0.245604645945835,0.902489497369143,0.272141278831277,0.785513390943771,NA
"MCHR2",0,NA,NA,NA,NA,NA
"MCHR2-AS1",0,NA,NA,NA,NA,NA
"MCIDAS",0.174908655330474,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"MCL1",6249.3857430369,-0.161326359253565,0.0774045016974393,-2.08419866694784,0.037142099968985,0.224229508061138
"MCM10",160.564907273275,-1.07873833146099,0.173608128561862,-6.21363953633431,5.17712163132096e-10,5.62062838440412e-08
"MCM2",423.279184701023,-0.88991193004715,0.156525113937627,-5.68542585697632,1.30487087283734e-08,1.02016769139138e-06
"MCM3",784.414768705105,-0.61123726434169,0.13566450023454,-4.50550632836866,6.62148656376374e-06,0.00025150066166972
"MCM3AP",2333.78781450119,-0.0240293905368122,0.108982233516614,-0.220489062863159,0.825490289374061,0.943707220951673
"MCM3AP-AS1",60.4034596525239,0.456684438001157,0.276018974980253,1.65454001136636,0.0980178406908165,0.389559618218413
"MCM4",1063.58902975695,-0.699862112780825,0.116446004700839,-6.01018570434286,1.85310934143573e-09,1.66498679311894e-07
"MCM5",697.651430558705,-0.969307099050158,0.162076890342098,-5.98053860118013,2.22401013119831e-09,1.98454821844189e-07
"MCM6",994.912296944894,-0.570669529178377,0.100849806408755,-5.65860807769322,1.52605602050691e-08,1.16949751971553e-06
"MCM7",1197.63861553059,-0.547206334377323,0.136250436398685,-4.01618041630438,5.91489810276895e-05,0.00156306881304004
"MCM8",264.522644633838,-0.687310580005006,0.143548650525624,-4.78799750111423,1.68453745602423e-06,7.46467822349786e-05
"MCM8-AS1",0.673165386291601,-1.36417560095416,2.78608028831544,-0.489639730296139,0.624388857088652,NA
"MCM9",162.033824235736,1.65047868286531e-05,0.165647022898596,9.96382943673963e-05,0.999920500143391,0.999920500143391
"MCMBP",1114.87517010231,-0.231785656496905,0.11676377330471,-1.98508193026643,0.0471353568455777,0.258873008630569
"MCMDC2",36.0757937526854,0.255570902717141,0.3190683521403,0.800991076058719,0.423136812111274,0.74896175706535
"MCOLN1",347.463751814614,0.168964047486529,0.163936761851547,1.03066600546578,0.302697471509694,0.654638555582385
"MCOLN2",61.1118616565953,0.349402082946496,0.274787510472763,1.27153553065553,0.203538195535735,0.559250603908697
"MCOLN3",9.75512674486213,0.844819480837613,0.626147068414194,1.34923490575024,0.177261526360177,NA
"MCPH1",374.607257007773,0.0490434970848357,0.125591496606655,0.390500140614112,0.696166751347862,0.89763548038616
"MCPH1-AS1",7.47670382610641,-0.625729560439558,0.674026686078981,-0.928345380625236,0.353228441115504,NA
"MCRIP1",580.171450156151,0.0527353693417,0.203380632635516,0.259293958615069,0.795408440382406,0.932629987642255
"MCRIP2",105.321845731116,-0.0143145237622496,0.210796523012127,-0.067906830519335,0.945859801338891,0.981511947287629
"MCRS1",591.995579798866,-0.103689160998574,0.170781342315677,-0.607145719740929,0.543754211008078,0.822385635130396
"MCTP1",16.6742869010256,0.805533034418278,0.481452084330495,1.67313230253941,0.0943012536706081,NA
"MCTP2",133.796993061354,0.0569507019898378,0.182823692437983,0.311506135941088,0.755415878972,0.917050724421968
"MCTS1",805.633927185575,-0.0807826523668977,0.102646348262521,-0.786999768957134,0.431282001410093,0.753182562248082
"MCU",729.233594389706,-0.0488212731298685,0.132416026534163,-0.36869610429877,0.712354252818148,0.902338474060752
"MCUB",145.295804864596,-0.184948545193322,0.210562637985939,-0.878354046864065,0.379751614026447,0.71608105768368
"MCUR1",457.690123687969,-0.0101340089504368,0.12713732086291,-0.0797091592119054,0.936468574637571,0.978699254984406
"MDC1",1293.05296490495,-0.161231585089774,0.148097139853897,-1.08868804116565,0.276291477196259,0.634613075619333
"MDC1-AS1",4.38695952093361,-1.11242117683457,1.06828932527697,-1.04131076714275,0.297731341161668,NA
"MDFI",2.24046873960398,-1.72869163810832,1.34463910487529,-1.28561755480751,0.198576567075666,NA
"MDFIC",1269.53103322372,-0.0662918547927566,0.0967427330828632,-0.685238598086489,0.49319337102476,0.790948077764752
"MDFIC2",0,NA,NA,NA,NA,NA
"MDGA1",520.92060971007,0.315637100132466,0.14619229720427,2.15905424682832,0.0308459586538346,0.200229770474418
"MDGA2",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"MDH1",1826.45866450112,-0.224646591653505,0.117971318416214,-1.90424752956418,0.0568779542688167,0.289116655565409
"MDH1B",23.6742525865614,0.171502400981924,0.450142227313802,0.380996028755967,0.703206195303279,0.900608733229427
"MDH2",2935.41456005123,-0.110790073411703,0.148968733078602,-0.743713604339011,0.457049757301539,0.771800938188523
"MDK",183.090571179315,-0.0532008668665151,0.205415186466095,-0.258991887512155,0.795641499826594,0.932747004385932
"MDM1",190.971757427412,-0.0149576733580807,0.169260034045346,-0.0883709698065725,0.929581833743342,0.977273404901143
"MDM2",4144.73068552951,0.381252090553726,0.144560840322003,2.63731235723661,0.00835658439494554,0.0821657218847928
"MDM4",874.044045770552,0.207329491456398,0.249802049715256,0.829975141087629,0.406552838755848,0.735766337635673
"MDN1",1890.44886600758,0.022154189343095,0.163052347544899,0.135871636788268,0.891922758070086,0.965028407706625
"MDP1",1.86769780017814,1.55844945914525,1.40976449131697,1.10546794783388,0.268956875476283,NA
"MDS2",1.17931150493313,0.628932348756738,1.84186875334749,0.341464258847808,0.732754107022245,NA
"ME1",1749.43975317672,0.094571551074193,0.0943374962944558,1.00248103658599,0.316111320881934,0.667687789956199
"ME2",662.805975377692,-0.207056480652812,0.130072796650564,-1.59185076345412,0.111418240838849,0.416157351390057
"ME3",95.7939690233162,0.165424102788245,0.21298503265146,0.776693557894063,0.437339588517912,0.756436874539357
"MEA1",1184.63386703588,-0.326344860921961,0.218997838262803,-1.49017389171823,0.136178519314167,0.460067093825791
"MEAF6",628.981426257611,-0.0214596424827428,0.141193562106805,-0.15198740057645,0.879196873083827,0.961082791265508
"MEAT6",0,NA,NA,NA,NA,NA
"MECOM",0.350774118669927,0.152827143522652,3.37201970813426,0.0453221382882163,0.963850541764961,NA
"MECP2",1292.80963287549,0.242363317741731,0.0963356221535687,2.51582241671082,0.0118755002147341,0.103834910602386
"MECR",265.840679824601,0.0102922260371982,0.182351751807583,0.0564416076904951,0.95499001162098,0.984369747187319
"MED1",2243.84609387356,0.0137280782693577,0.0886956157262451,0.154777416639496,0.876996795550443,0.960219405679103
"MED10",403.002594845566,-0.266126979007408,0.166114358197916,-1.60207089799144,0.109139932534669,0.411744080527422
"MED11",213.091261001149,-0.0866524986902356,0.176405498177171,-0.491212006346916,0.623276507987574,0.862183727549598
"MED12",1513.15679390252,0.267354339421445,0.122255210666225,2.18685435135654,0.0287531582530694,0.191120482510708
"MED12L",17.1429896374758,-0.0848905393073667,0.520165124214641,-0.163199213779541,0.870361585221915,0.957707646912384
"MED13",1901.79166103862,0.0957444437284649,0.124927012442384,0.766403052923576,0.443436516838833,0.760955490971352
"MED13L",3464.56072758286,0.205186070245072,0.103356688750542,1.98522294711185,0.0471196723465486,0.258873008630569
"MED14",964.216415685608,0.0113540437536596,0.121413767189347,0.0935152908644433,0.925494202572776,0.975068460722808
"MED14OS",2.34469395351739,-0.199337808331016,1.36208810101441,-0.146347220992944,0.883647290148173,NA
"MED15",1404.45981338534,0.0370808336187789,0.109525019582727,0.338560392502561,0.734940924362146,0.909874118934779
"MED15P9",0,NA,NA,NA,NA,NA
"MED16",748.970942582171,0.121738923307671,0.114965789374104,1.05891434287053,0.289638791590037,0.645939834512551
"MED17",570.650891649785,-0.211112030652789,0.119344892986467,-1.76892387575167,0.0769065791631237,0.340631709542689
"MED18",248.940401935801,-0.343429124577214,0.230227617026738,-1.49169386806157,0.135779417364141,0.45991456282883
"MED19",228.762961131925,-0.206452142832404,0.186815483685521,-1.10511258895402,0.269110806340481,0.630117826204851
"MED20",407.289988293554,-0.0263389399498925,0.169986115036958,-0.154947596420837,0.876862630217981,0.960219405679103
"MED21",502.915264831527,-0.1064275862927,0.11585187346377,-0.918652267854629,0.358277483718591,0.699376544483938
"MED22",506.831501435472,-0.101612088269111,0.147502676139202,-0.688883015066231,0.490896888807836,0.789166419964029
"MED23",1039.84534132973,0.022763146040165,0.119718683243881,0.190138626849026,0.849200502306919,0.951022229769085
"MED24",1029.03831529898,-0.0335344135378407,0.122010656806208,-0.274848233880948,0.783432839284662,0.928785394075451
"MED25",445.458703391049,0.161329337033818,0.138944964117165,1.16110244123549,0.245600242088046,0.606255859093447
"MED26",162.694915569267,0.0569328973841209,0.175057578775866,0.325223836535604,0.745011669488294,0.914910250490973
"MED27",330.619346534862,-0.0265990733970339,0.216236779538759,-0.123009015643734,0.90209995873765,0.967766655338777
"MED28",683.909362179855,0.0120136272234639,0.115702482644159,0.103832060893729,0.917302623060022,0.972069186044084
"MED29",971.480735987193,0.0976998085645052,0.108008991726916,0.904552546990941,0.365702484376257,0.704999415915978
"MED30",112.565269712277,-0.203646025707904,0.214420652930005,-0.949750049377853,0.342239272134086,0.687544219389811
"MED31",122.743070292746,-0.403143381653058,0.222699414052338,-1.81025793609997,0.0702557968613524,0.324756989440081
"MED4",787.010080373207,-0.047449991302769,0.101582566064914,-0.467107626248064,0.640422878213909,0.872834946895158
"MED4-AS1",3.89326325231571,-0.591843053783045,0.927669549477901,-0.63798909225396,0.523480780575508,NA
"MED6",354.069407812493,-0.152938835513589,0.131424209353187,-1.16370367580135,0.244544119277391,0.604653783629883
"MED7",158.398801984291,-0.0189130595109074,0.197335750891138,-0.0958420328070252,0.92364603364453,0.97477478214934
"MED8",743.765983941412,-0.166069596658752,0.122385609682156,-1.35693728282309,0.174801139239136,0.519171988223572
"MED9",162.214668907372,-0.0199454513709816,0.170103122352433,-0.117255057374297,0.906657938301907,0.969298981871113
"MEDAG",221.391264235175,-0.255231950299252,0.182734183987392,-1.39673893920615,0.162492090054078,0.501052532360834
"MEF2A",937.808344630228,0.156860777371437,0.115069458847334,1.36318341063504,0.172824714199938,0.516531400916904
"MEF2B",0.833965193211508,-0.412054811785437,1.92315460300752,-0.214259847409587,0.830344428041434,NA
"MEF2C",44.1497603959839,0.0643318998135411,0.293727307596463,0.21901913152019,0.826635144755139,0.943823066261424
"MEF2C-AS1",2.34392628198899,1.46849289814932,1.27307840865118,1.15349760719387,0.248706199133994,NA
"MEF2C-AS2",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"MEF2D",1140.87350533441,0.159723516351102,0.103766503581542,1.53925892111791,0.12374109826382,0.438785799722657
"MEFV",1.13253407212815,-1.16108605881778,1.72939671390644,-0.671382135447143,0.501977122501873,NA
"MEG3",7415.92904030368,0.234856662884657,0.238321552130531,0.985461284491903,0.324397539486104,0.675222364614159
"MEG8",166.421576912424,0.0666442597375127,0.186968971675826,0.356445559603672,0.721506915249345,0.906337926075026
"MEG9",195.316815349088,0.337792328256116,0.325866150720298,1.03659839326502,0.29992306242487,0.653534986801051
"MEGF10",97.1045789751679,0.871548722235411,0.200366633786438,4.34976974841208,1.36280550261939e-05,0.000467227107582247
"MEGF11",3.42493473782341,1.76853200884415,1.07047730686347,1.65209668388581,0.0985148428696422,NA
"MEGF6",559.55433401088,0.0858933025774742,0.222386479790212,0.386234372964137,0.699323099128168,0.89911983967648
"MEGF8",3170.7564640352,0.426586124910116,0.107235017979321,3.97804870972631,6.94831396290392e-05,0.00177496135643639
"MEGF9",919.193455281649,0.2305026618726,0.0927230602899203,2.48592595145027,0.0129214848994569,0.109811549426044
"MEI1",3.74727276602213,0.159419094435474,1.1181228660232,0.142577438741125,0.886623916691535,NA
"MEI4",0,NA,NA,NA,NA,NA
"MEIG1",4.73740037776785,-0.169719700620514,0.913596366544713,-0.185770989066436,0.852624355855871,NA
"MEIKIN",0,NA,NA,NA,NA,NA
"MEIOB",0.79561492162794,-3.03926082966286,2.5716933562666,-1.1818130735754,0.237279879199026,NA
"MEIOC",0.348277051347046,0.152827093670762,3.37992409638373,0.0452161318753505,0.963935036023909,NA
"MEIS1",13.5018491876363,0.975921142535752,0.516730521291606,1.88864621369058,0.0589392501901044,NA
"MEIS1-AS2",0,NA,NA,NA,NA,NA
"MEIS1-AS3",1.53506438302409,1.97307414670382,1.58458610590659,1.24516688575593,0.213070412101067,NA
"MEIS2",27.8859623880696,0.578988022700825,0.369082181846314,1.56872385387035,0.116712297898635,0.425560542128019
"MEIS3",806.020087592941,0.282758464652968,0.130568363127088,2.16559707023168,0.0303419904688111,0.198279648457788
"MEIS3P1",411.827486487675,0.1334730129636,0.133217144040268,1.00192069065266,0.316381898687487,0.668042686564114
"MELK",420.701660962982,-0.836577174829922,0.124704132433369,-6.70849600976069,1.96640546583475e-11,2.78460113140165e-09
"MELTF",66.1658593590914,-0.320376253908022,0.241004123071405,-1.3293393068346,0.183736051762972,0.531213181361416
"MELTF-AS1",41.0370234781469,0.00139260640748466,0.305799286036518,0.00455398842009841,0.996366455508765,0.998672677018057
"MEMO1",325.152841260333,-0.216989803979776,0.133201983241844,-1.62902832749724,0.103307022317831,0.400322393443396
"MEN1",967.841010382617,0.0701971295130359,0.104055229251353,0.674614144988999,0.49992094381487,0.795534975320417
"MEOX1",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"MEOX2",0,NA,NA,NA,NA,NA
"MEP1A",0,NA,NA,NA,NA,NA
"MEP1B",0,NA,NA,NA,NA,NA
"MEPCE",1170.37268715897,0.0397057538707215,0.100425570221043,0.395374940698137,0.692566200129844,0.896092209285094
"MEPE",0,NA,NA,NA,NA,NA
"MERTK",28.1888746426895,0.113785082920713,0.403050102034575,0.282310021375338,0.77770580203095,0.926731106636716
"MESD",1781.65775008501,-0.223983342426117,0.124013276883995,-1.80612389297347,0.070898989481484,0.326385878079425
"MESP1",0.320746907069303,0.152826497390086,3.47307460318694,0.0440032290840659,0.964901829925545,NA
"MESP2",3.34351478900757,0.445300002590336,1.0051396086926,0.443023037535595,0.657749071485766,NA
"MEST",2014.46179699566,-0.146575132320152,0.119789675755519,-1.22360404931139,0.221101631319868,0.57853224600025
"MESTIT1",2.57573805602035,-0.93363787470702,1.22712369119328,-0.760834365278314,0.44675600551269,NA
"MET",2837.79143614444,-0.373112701744969,0.104893541953629,-3.55706075699028,0.000375027442365419,0.00732512371684659
"METAP1",1202.6154266304,-0.121631480270848,0.0893112530286397,-1.36188303428958,0.173234801192676,0.51696325112662
"METAP1D",148.553547082609,-0.00868685167336974,0.187658187675577,-0.0462908215248649,0.963078454830706,0.987333433253374
"METAP2",1983.1045533698,-0.233009461530095,0.0881420908553007,-2.64356630605254,0.00820376958416216,0.0808462255238007
"METRN",338.554369746807,0.0593369455429454,0.136835547978005,0.433636919789901,0.664552120246413,0.882977094450893
"METRNL",929.422209579493,0.0461504700866074,0.114869705517319,0.401763631923382,0.687857989579549,0.89399579890686
"METTL1",200.362440418353,-0.117966687466635,0.175681524936552,-0.671480325032692,0.50191458922438,0.796427177947717
"METTL11B",0,NA,NA,NA,NA,NA
"METTL13",621.447433870837,-0.0309505053204063,0.126106363365069,-0.245431748997525,0.806122148464908,0.937433977544504
"METTL14",548.440672986053,-0.197778726735065,0.12140738822685,-1.62905017251104,0.103302398147799,0.400322393443396
"METTL15",278.196858229265,-0.219076161783145,0.178142967114965,-1.22977721394841,0.218780543161404,0.575347782863701
"METTL16",531.564702030474,-0.059448865193349,0.129390383431489,-0.459453505096278,0.645908533220481,0.875211673150488
"METTL17",570.899401524668,-0.000595254720161436,0.115310737908617,-0.00516217943755741,0.995881195019739,0.998672677018057
"METTL18",54.0786935393435,-0.0851181588389343,0.30619826172825,-0.277983808133033,0.78102478831872,0.928187308670674
"METTL21A",120.728065943161,-0.340152764868544,0.198028734698732,-1.71769397701819,0.0858524485341551,0.363946152661906
"METTL21C",0,NA,NA,NA,NA,NA
"METTL21EP",2.5301928381663,1.13396394382209,1.1689078085983,0.970105542525109,0.331993886588441,NA
"METTL22",250.192265921516,-0.0800488973105691,0.158592302701918,-0.504746421779528,0.613736951528836,0.857813254419855
"METTL23",327.154436604864,-0.16828518113916,0.13363811055193,-1.2592604044171,0.207936290003879,0.564045162429562
"METTL24",1.13828984749647,1.50116283566942,2.10232033835527,0.714050474745367,0.475195968605976,NA
"METTL25",96.5839783011169,0.0354688998864419,0.204793932109183,0.173193119157125,0.862499632030146,0.954800892188343
"METTL26",381.974989749864,-0.162983199612427,0.194679721727399,-0.837186318976996,0.402487846344162,0.733463483073357
"METTL27",27.9261879522562,0.29708914497806,0.359262680422339,0.826941291616514,0.408270337964977,0.737206647679518
"METTL2A",216.723103173905,-0.0883924818444793,0.158902621929592,-0.556268240077532,0.578027495318245,0.839431747743406
"METTL2B",370.692647324049,-0.11305910468427,0.146459949081732,-0.771945541379215,0.440146682684196,0.758598641850429
"METTL3",757.52335064265,-0.094802509497642,0.102942225534446,-0.920929278587623,0.357087351294638,0.699103355717524
"METTL4",264.525749028022,-0.0915158980221069,0.171132678982008,-0.534765765174099,0.592811838915432,0.84758040357663
"METTL5",416.936823869187,-0.180306179149981,0.124857634583442,-1.44409414571668,0.148712494633444,0.481549941421996
"METTL6",347.710612544345,-0.14275580437519,0.148918673808903,-0.958615872166434,0.337752293608031,0.684861771381391
"METTL7A",759.423954647085,0.636678639677897,0.163263458847396,3.89970079142453,9.63116362622861e-05,0.00234520463703288
"METTL7B",81.2622166703792,-0.103846424512624,0.28826746333808,-0.36024330776045,0.71866519083018,0.905114152323594
"METTL8",468.321001201028,0.0908230174900681,0.115926848381905,0.783451105225119,0.43336225555594,0.754707163327144
"METTL9",1308.09300532241,-0.087835441773888,0.0978957216593237,-0.897234733909564,0.36959367457789,0.708003564306189
"MEX3A",131.460851319726,-0.11927786000389,0.183313806484149,-0.650675812649187,0.51525577989964,0.80377745808436
"MEX3B",57.1246865747205,0.0208972548413731,0.252795750017174,0.0826645813466147,0.934118248437876,0.978299647212452
"MEX3C",826.631886757922,-0.0213966110043654,0.0969610329616946,-0.220672267516151,0.825347626463112,0.943707220951673
"MEX3D",169.943506440105,0.142266625001869,0.167041276837679,0.851685449819182,0.394388698446634,0.72764994535463
"MFAP1",856.096305377793,-0.226573942301712,0.111827377838335,-2.02610440020567,0.04275408728867,0.244767265516601
"MFAP2",155.083666471504,0.423194387118794,0.192002078821328,2.20411356854426,0.0275163581503264,0.185262591205402
"MFAP3",1190.71436086825,0.00254259433958825,0.117916431171798,0.0215626805723438,0.982796803194212,0.994647680223337
"MFAP3L",132.986780743768,0.120492720036054,0.183569138404371,0.656388764927518,0.511574017433447,0.802802124923494
"MFAP4",2521.56422628329,0.665703650883999,0.155374917447098,4.28449882273087,1.83151578518842e-05,0.00059652469123587
"MFAP5",573.411307143616,0.129703019721499,0.117541849737349,1.10346246899572,0.269826381376171,0.631106792227211
"MFF",2092.17772539565,-0.217770276869821,0.10685847930691,-2.0379316483099,0.0415567690073227,0.241266304201159
"MFGE8",3698.84804186747,0.257739708215922,0.120755483627685,2.13439340784381,0.0328105907577445,0.207805725032521
"MFHAS1",261.285312435729,-0.0181243086620832,0.141764267821438,-0.127848215496109,0.898269092668041,0.966761647193659
"MFN1",1080.44128238417,-0.104547664421446,0.116746274704158,-0.895511781308447,0.37051357078122,0.708680854948118
"MFN2",1918.81093622243,-0.106915448344816,0.113455885791838,-0.942352594566826,0.346012149180355,0.690397802288356
"MFNG",0,NA,NA,NA,NA,NA
"MFRP",0,NA,NA,NA,NA,NA
"MFSD1",1234.94438825336,-0.0760608163431101,0.116416029375771,-0.653353466450902,0.513528430845735,0.803247496345088
"MFSD10",807.735192437352,0.119227818397685,0.16251354244558,0.733648510785559,0.463162987032582,0.774777937038699
"MFSD11",294.794889532113,0.102507332971867,0.139103451979151,0.736914372097907,0.461174423423313,0.774143032914582
"MFSD12",397.214817295314,0.136871532695145,0.127818670548999,1.07082581994683,0.284247754968239,0.641833908199138
"MFSD13A",31.2437547549684,0.560122588785506,0.34816852384157,1.60876860034707,0.107666949167309,0.408786331125133
"MFSD13B",0.51622311394679,2.57429979763485,2.91796378909801,0.88222472371071,0.377655294515145,NA
"MFSD14A",882.209001376945,-0.0597365933968421,0.110471921667148,-0.540740058608089,0.588686763384221,0.844931079418678
"MFSD14B",1158.67355410339,-0.176864097490427,0.11516989079048,-1.53567999653818,0.124616883454146,0.439370590057359
"MFSD14C",64.0924074716247,0.388666249031978,0.285462974270489,1.36152945938165,0.173346430325978,0.51696325112662
"MFSD2A",52.1994339242593,-0.810204264166376,0.290548656631427,-2.78853212938497,0.00529474951979622,0.0586469228310644
"MFSD2B",3.36390962466842,0.701846488533886,1.08257107622825,0.648314465392119,0.516781579915422,NA
"MFSD3",195.656552658867,0.0403762341453654,0.157519203608144,0.25632578898639,0.797699285543244,0.934318645334656
"MFSD4A",3.90795007849972,-0.329791365859365,1.03513823127018,-0.318596450113421,0.750032545678726,NA
"MFSD4B",99.3443974853723,0.0674026304084169,0.206271490924168,0.326766583721432,0.743844435503516,0.914744695652238
"MFSD5",443.595296797662,0.082914853278523,0.186742018270387,0.444007481800207,0.657037174651138,0.880194317509535
"MFSD6",387.815222783515,-0.0466344411864426,0.120145420022626,-0.388149970075102,0.697905054344539,0.898705742790967
"MFSD6L",0,NA,NA,NA,NA,NA
"MFSD8",285.340901785307,0.0662497384794063,0.156960225686068,0.422079786072115,0.672966781737461,0.886402915021296
"MFSD9",196.518273964693,0.0458060509905204,0.180196777801327,0.254200166892125,0.79934092167721,0.934823863826829
"MGA",1108.02122144236,0.124720344681196,0.158554555671136,0.786608395787023,0.431511142933085,0.753380751826887
"MGAM",4.56697330101484,0.888759972497363,0.895310344960138,0.992683685048824,0.320864128127614,NA
"MGAM2",0.978268659167909,-0.877837612114916,1.82307710186215,-0.481514254782895,0.630151050993171,NA
"MGARP",1815.90300851114,-0.399061150459168,0.134473411861934,-2.96758403712469,0.00300150219786811,0.0387932248351446
"MGAT1",3157.63351920704,0.00576964122018738,0.122011361402914,0.0472877374192596,0.962283901272098,0.987226385532905
"MGAT2",965.396634709509,-0.171480796813781,0.134497925200785,-1.27496982988984,0.20231992086184,0.558383384090076
"MGAT3",0.33013634983117,0.152826710940733,3.44000382898519,0.0444263200095965,0.964564582022694,NA
"MGAT3-AS1",0,NA,NA,NA,NA,NA
"MGAT4A",10.107701886801,0.0990216566169655,0.605124379357509,0.163638517955766,0.870015720461032,NA
"MGAT4B",1555.45298140712,0.289974527095817,0.0968984813089992,2.99256008121653,0.00276648207535976,0.0362555234399518
"MGAT4C",0.655278565016577,0.0586218967735763,2.79742913149448,0.0209556324818346,0.983281048045845,NA
"MGAT4D",0,NA,NA,NA,NA,NA
"MGAT4EP",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"MGAT5",1570.55258502707,-0.0325849482814065,0.0969742894848394,-0.33601636531197,0.736858525536675,0.910457740401221
"MGAT5B",2.78506923106755,-0.692431428836002,1.17282626235446,-0.590395569285716,0.554925480366648,NA
"MGC12916",19.1541218356907,-0.516226935549915,0.486336758609443,-1.06145983500391,0.288480976885481,0.64506211112802
"MGC15885",0,NA,NA,NA,NA,NA
"MGC16025",0.505045005161643,1.01977621003642,2.64200607648062,0.385985565708784,0.699507358927159,NA
